79,18417,1063879814,3201421421,1054354994,1054354994
79,18431,1065314697,1032499983,3188612319,3188612319
79,18445,1064602796,3197594101,1050261100,1050261100
79,18459,0,0,3205239980,1080825094
79,18473,1063482470,3203068718,1056184187,1056184187
79,18501,1059297762,1061480217,3210559475,3210559475
79,18515,1063093559,3204468896,1057384373,1057384373
79,18529,1065203951,1040730711,3186624164,3186624164
79,18543,3212165258,3197069829,1049713640,1077339230
79,18557,1065225457,3187426065,1032896540,1032896540
79,18571,0,0,1068614609,1071668197
79,18585,1062677262,1057666070,3206565806,3206565806
79,18599,0,0,1049185744,1077405217
79,18613,3211122970,1054961871,3202970120,1080442396
79,18627,0,0,1057587044,1057587044
79,18641,3212085584,3197599658,1051506440,1077115130
79,18655,0,0,1058446382,1058446382
79,18697,0,0,1045470576,1077675524
79,18711,1064236591,1052224146,3199982152,3199982152
79,18725,1051465631,1064377117,3215287683,3215287683
79,18739,0,0,0,0
